pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,future_horizon,true_future_turn_id,true_future_turn_idx,true_future_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,context_explicit_count,context_assumption_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,available_conditions_json
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:2:3:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:2,2,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:3,3,Assert / Elaborate,321,104,10,3,10,2,24,9,True,[2],[3],25,True,9d8cdde397fdb50cb2e0df946704c035ae716ac252d2814462c9adfe1227634d,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:3:4:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:3,3,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:4,4,Assert / Elaborate,846,99,10,3,10,3,34,12,True,[3],[4],25,True,317afc662cc31ab37fc676dd017b3462383b2238e866c852a5ee771041e85383,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:5:6:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:5,5,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:6,6,Clarification Request (Specific),479,106,10,3,10,3,40,12,True,[7],[8],25,True,8a9a0abf05e36fde53a82a1db02cc6f6ed28316fd18e3049178bd0f7bc999c6c,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:5:8:h3,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:5,5,3,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8,8,Clarification Request (Specific),479,106,10,3,10,3,40,12,True,[7],[10],25,True,4a6c027dddb9258eedb6d64d11eedbfe1fa0a0e7de174c9a856ee27b82109bcf,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:5:10:h5,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:5,5,5,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:10,10,Clarification Request (Specific),479,106,10,3,10,3,40,12,True,[7],[12],25,True,0e994dff75aae3c719ac646b7e2f2922d4b151a81a7e06688c43c21a5767fecf,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:6:7:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:6,6,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:7,7,Assert / Elaborate,193,106,8,3,8,3,38,12,True,[8],[9],25,True,cb7b231f8d1bef63d5722fafaa63445599b8a5117580bca7b88f39e1f897a01b,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:6:9:h3,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:6,6,3,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9,9,Assert / Elaborate,193,106,8,3,8,3,38,12,True,[8],[11],25,True,539049c206e4ebce0a0de8cdd9955817651e385614a7109af6e4c81c0bf9f9a0,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:6:11:h5,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:6,6,5,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:11,11,Assert / Elaborate,193,106,8,3,8,3,38,12,True,[8],[13],25,True,0b3776e91f917d13db46bcb43829481d8d2e113bf9f285993e8f28d4f2098383,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:7:8:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:7,7,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8,8,Clarification Request (Specific),609,103,10,3,10,3,38,12,True,[9],[10],25,True,886c6d0ba3280010ec9c0f8fc08a947c951c01942f498c5cfb03f2e853e3220f,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:7:10:h3,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:7,7,3,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:10,10,Clarification Request (Specific),609,103,10,3,10,3,38,12,True,[9],[12],25,True,6f7900cebad582c8dfd815674e625eacddd66517bd1c9d09295cf805e3c821b1,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:7:12:h5,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:7,7,5,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:12,12,Assert / Elaborate,609,103,10,3,10,3,38,12,True,[9],[14],25,True,8ab447f282c039cc95e489df67f1ead48d980ed142c6624bb753de9536f28ce2,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8:9:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8,8,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9,9,Assert / Elaborate,196,103,8,3,8,3,36,12,True,[10],[11],25,True,67b4674708482178af43863af2ddcc196220c2f00afbadf41cd614d7ee5bcbf0,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8:11:h3,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8,8,3,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:11,11,Assert / Elaborate,196,103,8,3,8,3,36,12,True,[10],[13],25,True,49a86771df4cef8688b55cd3c0ec00d595d37577db7701688269aad08ed08867,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8:13:h5,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:8,8,5,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:13,13,Assert / Elaborate,196,103,8,3,8,3,36,12,True,[10],[15],25,True,86f101e0ccac5cb665a9f971cf17d834c06387677e43660022a6299061709aa2,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9:10:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9,9,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:10,10,Clarification Request (Specific),567,105,10,3,10,3,36,12,True,[11],[12],25,True,76f198d75b8b3ad942e867d8c470af2990c889cf984a64a9c7fbe6f4e0e86dd8,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9:12:h3,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9,9,3,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:12,12,Assert / Elaborate,567,105,10,3,10,3,36,12,True,[11],[14],25,True,b5f155d26a5d5c39d885186ca3b2f1c7b59665ed4b26ac4b6d6c82b98d3dbdb9,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9:14:h5,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:9,9,5,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:14,14,Assert / Elaborate,567,105,10,3,10,3,36,12,True,[11],[16],25,True,b3c4514bac53cc9c096e11a5886fe6d9611b8ac8353b53321bfd2820dbf9c3b8,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:10:11:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:10,10,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:11,11,Assert / Elaborate,275,104,8,3,4,3,36,12,True,[12],[13],25,True,c4ae93553f44c96bf8085e9aca9cbcc2e8594edacfd8b6165d427de5d3f589cc,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:10:13:h3,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:10,10,3,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:13,13,Assert / Elaborate,275,104,8,3,4,3,36,12,True,[12],[15],25,True,8dd584aa4325271fa61e2c2a8e6cdc6bd7a7fd3ef0b67f133a533cb409f07e74,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:11:12:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:11,11,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:12,12,Assert / Elaborate,538,105,10,3,10,3,36,12,True,[13],[14],25,True,418e50b48da301e2647d6d5e094cdbfd4bd9f61eb8f11495d25c52c0408e8e8b,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:11:14:h3,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:11,11,3,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:14,14,Assert / Elaborate,538,105,10,3,10,3,36,12,True,[13],[16],25,True,4713d5ccae9072bee04b5640ff4a4b0875f79a1576947d9b20004598f270edd6,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:12:13:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:12,12,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:13,13,Assert / Elaborate,414,104,10,3,10,3,38,12,True,[14],[15],25,True,171c9260ebb8c264f59f1a35a34df0a40adea069984413653193f9a2ea0504d2,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:13:14:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:13,13,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:14,14,Assert / Elaborate,888,104,10,3,10,3,38,12,True,[15],[16],25,True,2431f1046dfbb117a82e5fc196534b36c8f479d8c705487c515f3d8553cdd916,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:16:17:h1,sports,06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return,data_cleaned/conversation_moves_labeled/sports/06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return.json,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:16,16,1,sports:06.09.2020__The_Bucks_are_headed_to_Disney_World_as_basketball_sets_return:17,17,Topic Shift,356,103,10,3,10,3,40,12,True,[22],[23],25,True,4684df1f9e7c8b3b2fa650088c2cddf492883761fdf2d8e535d3a6947305b6c7,,"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
